,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology
1260,2024,,E5IPPUCARBONATE,,,,,,,,0.015,,,,,,,,,,,
1261,2024,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
1262,2024,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
1263,2024,,E5IPPUGLASS_PROD,,,,,,,,0.0249,,,,,,,,,,,
1264,2024,,E5IPPULIME_PROD,,,,,,,,0.0021,,,,,,,,,,,
1265,2024,,E5IPPULUBRI_GREASE,,,,,,,,0.0003,,,,,,,,,,,
1266,2024,,E5IPPULUBRI_OILS,,,,,,,,0.0367,,,,,,,,,,,
1267,2024,,E5IPPUPARAFFIN,,,,,,,,0.004,,,,,,,,,,,
1268,2024,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
1269,2024,,E5IPPUSF6_USE,,,,,,,,0.0186,,,,,,,,,,,
1270,2024,,,CO2e_IPPU,,1.4782598,,,,,,,,,,,,,,,,
1271,2024,,,,,,,,,,,9.7081326e-05,,,,,,,0.0012020445,,,
1272,2024,,,,,,,,,,,4.1606282e-05,,,,,,,0.0012020445,,,
1273,2024,,,,,,,,,,,1.3536787e-07,,,,,,,0.0012020445,,,
1274,2024,,,,,,,,,,,1.6050762e-06,,,,,,,0.0012020445,,,
1275,2024,,,,,,,,,,,9.6691337e-07,,,,,,,0.0012020445,,,
1276,2024,,,,,,,,,,,3.2230446e-08,,,,,,,0.0012020445,,,
1277,2024,,,,,,,,,,,2.3657147e-06,,,,,,,0.0012020445,,,
1278,2024,,,,,,,,,,,1.9338267e-08,,,,,,,0.0012020445,,,
1279,2024,,,,,,,,,,,2.5784357e-07,,,,,,,0.0012020445,,,
1280,2024,,,,,,,,,,,4.0842421e-05,,,,,,,0.0012020445,,,
1281,2024,,,,,,,,,,,3.8676535e-08,,,,,,,0.0012020445,,,
1282,2024,,,,,,,,,,,1.2892178e-08,,,,,,,0.0012020445,,,
1283,2024,,,,,,,,,,,1.2892178e-07,,,,,,,0.0012020445,,,
1284,2024,,,,,,,,,,,1.1989726e-06,,,,,,,0.0012020445,,,
1285,2024,,,,,,,,,,,9.7081326e-05,,,,,,,0.0012020445,,,
1286,2024,,,,,,,,,,,0.00013868761,,,,,,,0.0012020445,,,
1287,2024,,,,,,,,,,,0.00013868761,,,,,,,0.0012020445,,,
1288,2024,,,,,,,,,,,1.3536787e-07,,,,,,,0.0012020445,,,
1289,2024,,,,,,,,,,,1.6050762e-06,,,,,,,0.0012020445,,,
1290,2024,,,,,,,,,,,9.6691337e-07,,,,,,,0.0012020445,,,
1291,2024,,,,,,,,,,,3.2230446e-08,,,,,,,0.0012020445,,,
1292,2024,,,,,,,,,,,2.3657147e-06,,,,,,,0.0012020445,,,
1293,2024,,,,,,,,,,,1.9338267e-08,,,,,,,0.0012020445,,,
1294,2024,,,,,,,,,,,2.5784357e-07,,,,,,,0.0012020445,,,
1295,2024,,,,,,,,,,,4.0842421e-05,,,,,,,0.0012020445,,,
1296,2024,,,,,,,,,,,3.8676535e-08,,,,,,,0.0012020445,,,
1297,2024,,,,,,,,,,,1.2892178e-08,,,,,,,0.0012020445,,,
1298,2024,,,,,,,,,,,1.2892178e-07,,,,,,,0.0012020445,,,
1299,2024,,,,,,,,,,,1.1989726e-06,,,,,,,0.0012020445,,,
1300,2025,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
1301,2025,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
1302,2025,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,1.198236e-08,0.0002,2e-08,,,0.0002,,2.4260625e-08,0.0002,
1303,2025,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0005,0.0005,,,,,
1304,2025,CARBIDE_PROD,,CO2e_IPPU,,,,0.00055,,,,,,,,,,,,,,
1305,2025,CARBIDE_PROD,,,0.0005,,,,5e-08,5e-08,,,2.9955899e-08,0.0005,5e-08,,,0.0005,,6.0651562e-08,0.0005,
1306,2025,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0159,0.0159,,,,,
1307,2025,CARBONATE,,CO2e_IPPU,,,,0.00659691,,,,,,,,,,,,,,
1308,2025,CARBONATE,,,0.0159,,,,1.59e-06,1.59e-06,,,9.525976e-07,0.0159,1.59e-06,,,0.0159,,1.9287197e-06,0.0159,
1309,2025,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
1310,2025,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
1311,2025,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,3.5947079e-08,0.0006,6e-08,,,0.0006,,7.2781875e-08,0.0006,
1312,2025,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
1313,2025,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
1314,2025,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,1.198236e-07,0.002,2e-07,,,0.002,,2.4260625e-07,0.002,
1315,2025,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0263,0.0263,,,,,
1316,2025,GLASS_PROD,,CO2e_IPPU,,,,0.0263,,,,,,,,,,,,,,
1317,2025,GLASS_PROD,,,0.0263,,,,2.63e-06,2.63e-06,,,1.5756803e-06,0.0263,2.63e-06,,,0.0263,,3.1902722e-06,0.0263,
1318,2025,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
1319,2025,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
1320,2025,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,3.7960116e-05,0.6336,6.336e-05,,,0.6336,,7.685766e-05,0.6336,
1321,2025,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0022,0.0022,,,,,
1322,2025,LIME_PROD,,CO2e_IPPU,,,,0.0022,,,,,,,,,,,,,,
1323,2025,LIME_PROD,,,99999.0,,,,2.2e-07,2.2e-07,,,1.3180596e-07,99999.0,2.2e-07,,,99999.0,,2.6686687e-07,0.0022,
1324,2025,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0003,0.0003,,,,,
1325,2025,LUBRI_GREASE,,CO2e_IPPU,,,,4.422e-05,,,,,,,,,,,,,,
1326,2025,LUBRI_GREASE,,,0.0003,,,,3e-08,3e-08,,,1.797354e-08,0.0003,3e-08,,,0.0003,,3.6390937e-08,0.0003,
1327,2025,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0389,0.0389,,,,,
1328,2025,LUBRI_OILS,,CO2e_IPPU,,,,0.02293544,,,,,,,,,,,,,,
1329,2025,LUBRI_OILS,,,0.0389,,,,3.89e-06,3.89e-06,,,2.330569e-06,0.0389,3.89e-06,,,0.0389,,4.7186915e-06,0.0389,
1330,2025,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0042,0.0042,,,,,
1331,2025,PARAFFIN,,CO2e_IPPU,,,,0.00247632,,,,,,,,,,,,,,
1332,2025,PARAFFIN,,,0.0042,,,,4.2e-07,4.2e-07,,,2.5162956e-07,0.0042,4.2e-07,,,0.0042,,5.0947312e-07,0.0042,
1333,2025,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.1782,2.1782,,,,,
1334,2025,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.52474
1335,2025,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.65346
1336,2025,PROD_CEM,,,99999.0,,,,0.00021782,0.00021782,,,0.00013049988,99999.0,0.00021782,,,99999.0,,0.00026422247,2.1782,
1337,2025,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.52474,1.52474,,,,,
1338,2025,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.52474
1339,2025,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.79332527,,,,,,,,,,,,,,
1340,2025,PROD_CLK_TRAD,,,99999.0,,,,0.000152474,0.000152474,,,9.1349916e-05,99999.0,0.000152474,,,99999.0,,0.00018495573,1.52474,
1341,2025,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.65346,0.65346,,,,,
1342,2025,RAW_MAT_CEM,,,99999.0,,,,6.5346e-05,6.5346e-05,,,3.9149964e-05,99999.0,6.5346e-05,,,99999.0,,7.926674e-05,0.65346,
1343,2025,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.52474,1.52474,,,,,
1344,2025,RAW_MAT_CLK,,,99999.0,,,,0.000152474,0.000152474,,,9.1349916e-05,99999.0,0.000152474,,,99999.0,,0.00018495573,1.52474,
1345,2025,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0189,0.0189,,,,,
1346,2025,SF6_USE,,CO2e_IPPU,,,,0.00045171,,,,,,,,,,,,,,
1347,2025,SF6_USE,,,0.0189,,,,1.89e-06,1.89e-06,,,1.132333e-06,0.0189,1.89e-06,,,0.0189,,2.292629e-06,0.0189,
1348,2025,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
1349,2025,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
1350,2025,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,1.198236e-08,99999.0,2e-08,,,99999.0,,2.4260625e-08,0.0002,
1351,2025,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0005
1352,2025,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0005,0.0005,,,,,
1353,2025,T5CARBIDE_PRODIPPU,,,99999.0,,,,5e-08,5e-08,,,2.9955899e-08,99999.0,5e-08,,,99999.0,,6.0651562e-08,0.0005,
1354,2025,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0159
1355,2025,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0159,0.0159,,,,,
1356,2025,T5CARBONATEIPPU,,,99999.0,,,,1.59e-06,1.59e-06,,,9.525976e-07,99999.0,1.59e-06,,,99999.0,,1.9287197e-06,0.0159,
1357,2025,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.1782
1358,2025,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.1782,2.1782,,,,,
1359,2025,T5CEM_PRODIND,,,99999.0,,,,0.00021782,0.00021782,,,0.00013049988,99999.0,0.00021782,,,99999.0,,0.00026422247,2.1782,
1360,2025,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
1361,2025,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
1362,2025,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,3.5947079e-08,99999.0,6e-08,,,99999.0,,7.2781875e-08,0.0006,
1363,2025,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
1364,2025,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
1365,2025,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,1.198236e-07,99999.0,2e-07,,,99999.0,,2.4260625e-07,0.002,
1366,2025,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0263,0.0263,,,,,
1367,2025,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0263
1368,2025,T5GLASS_PRODIPPU,,,99999.0,,,,2.63e-06,2.63e-06,,,1.5756803e-06,99999.0,2.63e-06,,,99999.0,,3.1902722e-06,0.0263,
1369,2025,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0022,0.0022,,,,,
1370,2025,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0022
1371,2025,T5LIME_PRODIPPU,,,99999.0,,,,2.2e-07,2.2e-07,,,1.3180596e-07,99999.0,2.2e-07,,,99999.0,,2.6686687e-07,0.0022,
1372,2025,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0003,0.0003,,,,,
1373,2025,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0003
1374,2025,T5LUBRI_GREASEIPPU,,,99999.0,,,,3e-08,3e-08,,,1.797354e-08,99999.0,3e-08,,,99999.0,,3.6390937e-08,0.0003,
1375,2025,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.0389,0.0389,,,,,
1376,2025,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.0389
1377,2025,T5LUBRI_OILSIPPU,,,99999.0,,,,3.89e-06,3.89e-06,,,2.330569e-06,99999.0,3.89e-06,,,99999.0,,4.7186915e-06,0.0389,
1378,2025,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0042,0.0042,,,,,
1379,2025,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0042
1380,2025,T5PARAFFINIPPU,,,99999.0,,,,4.2e-07,4.2e-07,,,2.5162956e-07,99999.0,4.2e-07,,,99999.0,,5.0947312e-07,0.0042,
1381,2025,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
1382,2025,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
1383,2025,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,3.7960116e-05,99999.0,6.336e-05,,,99999.0,,7.685766e-05,0.6336,
1384,2025,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0189,0.0189,,,,,
1385,2025,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0189
1386,2025,T5SF6_USEIPPU,,,99999.0,,,,1.89e-06,1.89e-06,,,1.132333e-06,99999.0,1.89e-06,,,99999.0,,2.292629e-06,0.0189,
1387,2025,,E5INDCEM_PROD,,,,,,,,2.1782,,,,,,,,,,,
1388,2025,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
1389,2025,,E5IPPUCARBIDE_PROD,,,,,,,,0.0005,,,,,,,,,,,
1390,2025,,E5IPPUCARBONATE,,,,,,,,0.0159,,,,,,,,,,,
1391,2025,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
1392,2025,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
1393,2025,,E5IPPUGLASS_PROD,,,,,,,,0.0263,,,,,,,,,,,
1394,2025,,E5IPPULIME_PROD,,,,,,,,0.0022,,,,,,,,,,,
1395,2025,,E5IPPULUBRI_GREASE,,,,,,,,0.0003,,,,,,,,,,,
1396,2025,,E5IPPULUBRI_OILS,,,,,,,,0.0389,,,,,,,,,,,
1397,2025,,E5IPPUPARAFFIN,,,,,,,,0.0042,,,,,,,,,,,
1398,2025,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
1399,2025,,E5IPPUSF6_USE,,,,,,,,0.0189,,,,,,,,,,,
1400,2025,,,CO2e_IPPU,,1.4912799,,,,,,,,,,,,,,,,
1401,2025,,,,,,,,,,,9.3605809e-05,,,,,,,0.0011580251,,,
1402,2025,,,,,,,,,,,4.0116775e-05,,,,,,,0.0011580251,,,
1403,2025,,,,,,,,,,,1.3506092e-07,,,,,,,0.0011580251,,,
1404,2025,,,,,,,,,,,1.6145919e-06,,,,,,,0.0011580251,,,
1405,2025,,,,,,,,,,,9.7612207e-07,,,,,,,0.0011580251,,,
1406,2025,,,,,,,,,,,3.0695663e-08,,,,,,,0.0011580251,,,
1407,2025,,,,,,,,,,,2.3881226e-06,,,,,,,0.0011580251,,,
1408,2025,,,,,,,,,,,1.8417398e-08,,,,,,,0.0011580251,,,
1409,2025,,,,,,,,,,,2.5784357e-07,,,,,,,0.0011580251,,,
1410,2025,,,,,,,,,,,3.8897544e-05,,,,,,,0.0011580251,,,
1411,2025,,,,,,,,,,,3.6834795e-08,,,,,,,0.0011580251,,,
1412,2025,,,,,,,,,,,1.2278265e-08,,,,,,,0.0011580251,,,
1413,2025,,,,,,,,,,,1.2278265e-07,,,,,,,0.0011580251,,,
1414,2025,,,,,,,,,,,1.160296e-06,,,,,,,0.0011580251,,,
1415,2025,,,,,,,,,,,9.3605809e-05,,,,,,,0.0011580251,,,
1416,2025,,,,,,,,,,,0.00013372258,,,,,,,0.0011580251,,,
1417,2025,,,,,,,,,,,0.00013372258,,,,,,,0.0011580251,,,
1418,2025,,,,,,,,,,,1.3506092e-07,,,,,,,0.0011580251,,,
1419,2025,,,,,,,,,,,1.6145919e-06,,,,,,,0.0011580251,,,
1420,2025,,,,,,,,,,,9.7612207e-07,,,,,,,0.0011580251,,,
1421,2025,,,,,,,,,,,3.0695663e-08,,,,,,,0.0011580251,,,
1422,2025,,,,,,,,,,,2.3881226e-06,,,,,,,0.0011580251,,,
1423,2025,,,,,,,,,,,1.8417398e-08,,,,,,,0.0011580251,,,
1424,2025,,,,,,,,,,,2.5784357e-07,,,,,,,0.0011580251,,,
1425,2025,,,,,,,,,,,3.8897544e-05,,,,,,,0.0011580251,,,
1426,2025,,,,,,,,,,,3.6834795e-08,,,,,,,0.0011580251,,,
1427,2025,,,,,,,,,,,1.2278265e-08,,,,,,,0.0011580251,,,
1428,2025,,,,,,,,,,,1.2278265e-07,,,,,,,0.0011580251,,,
1429,2025,,,,,,,,,,,1.160296e-06,,,,,,,0.0011580251,,,
1430,2026,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
1431,2026,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
1432,2026,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,1.1411771e-08,0.0002,2e-08,,,0.0002,,2.3105357e-08,0.0002,
1433,2026,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0005,0.0005,,,,,
1434,2026,CARBIDE_PROD,,CO2e_IPPU,,,,0.00055,,,,,,,,,,,,,,
1435,2026,CARBIDE_PROD,,,0.0005,,,,5e-08,5e-08,,,2.8529428e-08,0.0005,5e-08,,,0.0005,,5.7763392e-08,0.0005,
1436,2026,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0168,0.0168,,,,,
1437,2026,CARBONATE,,CO2e_IPPU,,,,0.00697032,,,,,,,,,,,,,,
1438,2026,CARBONATE,,,0.0168,,,,1.68e-06,1.68e-06,,,9.5858878e-07,0.0168,1.68e-06,,,0.0168,,1.94085e-06,0.0168,
1439,2026,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
1440,2026,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
1441,2026,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,3.4235314e-08,0.0006,6e-08,,,0.0006,,6.9316071e-08,0.0006,
1442,2026,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
1443,2026,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
1444,2026,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,1.1411771e-07,0.002,2e-07,,,0.002,,2.3105357e-07,0.002,
1445,2026,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0279,0.0279,,,,,
1446,2026,GLASS_PROD,,CO2e_IPPU,,,,0.0279,,,,,,,,,,,,,,
1447,2026,GLASS_PROD,,,0.0279,,,,2.79e-06,2.79e-06,,,1.5919421e-06,0.0279,2.79e-06,,,0.0279,,3.2231973e-06,0.0279,
1448,2026,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
1449,2026,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
1450,2026,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,3.6152491e-05,0.6336,6.336e-05,,,0.6336,,7.3197771e-05,0.6336,
1451,2026,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0022,0.0022,,,,,
1452,2026,LIME_PROD,,CO2e_IPPU,,,,0.0022,,,,,,,,,,,,,,
1453,2026,LIME_PROD,,,99999.0,,,,2.2e-07,2.2e-07,,,1.2552948e-07,99999.0,2.2e-07,,,99999.0,,2.5415893e-07,0.0022,
1454,2026,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0003,0.0003,,,,,
1455,2026,LUBRI_GREASE,,CO2e_IPPU,,,,4.422e-05,,,,,,,,,,,,,,
1456,2026,LUBRI_GREASE,,,0.0003,,,,3e-08,3e-08,,,1.7117657e-08,0.0003,3e-08,,,0.0003,,3.4658035e-08,0.0003,
1457,2026,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.0412,0.0412,,,,,
1458,2026,LUBRI_OILS,,CO2e_IPPU,,,,0.02429152,,,,,,,,,,,,,,
1459,2026,LUBRI_OILS,,,0.0412,,,,4.12e-06,4.12e-06,,,2.3508249e-06,0.0412,4.12e-06,,,0.0412,,4.7597035e-06,0.0412,
1460,2026,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0045,0.0045,,,,,
1461,2026,PARAFFIN,,CO2e_IPPU,,,,0.0026532,,,,,,,,,,,,,,
1462,2026,PARAFFIN,,,0.0045,,,,4.5e-07,4.5e-07,,,2.5676485e-07,0.0045,4.5e-07,,,0.0045,,5.1987053e-07,0.0045,
1463,2026,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.2053,2.2053,,,,,
1464,2026,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,1.54371
1465,2026,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.66159
1466,2026,PROD_CEM,,,99999.0,,,,0.00022053,0.00022053,,,0.0001258319,99999.0,0.00022053,,,99999.0,,0.00025477122,2.2053,
1467,2026,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,1.54371,1.54371,,,,,
1468,2026,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,1.54371
1469,2026,PROD_CLK_TRAD,,CO2e_IPPU,,,,0.8031954,,,,,,,,,,,,,,
1470,2026,PROD_CLK_TRAD,,,99999.0,,,,0.000154371,0.000154371,,,8.8082327e-05,99999.0,0.000154371,,,99999.0,,0.00017833985,1.54371,
1471,2026,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.66159,0.66159,,,,,
1472,2026,RAW_MAT_CEM,,,99999.0,,,,6.6159e-05,6.6159e-05,,,3.7749569e-05,99999.0,6.6159e-05,,,99999.0,,7.6431366e-05,0.66159,
1473,2026,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,1.54371,1.54371,,,,,
1474,2026,RAW_MAT_CLK,,,99999.0,,,,0.000154371,0.000154371,,,8.8082327e-05,99999.0,0.000154371,,,99999.0,,0.00017833985,1.54371,
1475,2026,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0193,0.0193,,,,,
1476,2026,SF6_USE,,CO2e_IPPU,,,,0.00046127,,,,,,,,,,,,,,
1477,2026,SF6_USE,,,0.0193,,,,1.93e-06,1.93e-06,,,1.1012359e-06,0.0193,1.93e-06,,,0.0193,,2.229667e-06,0.0193,
1478,2026,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
1479,2026,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
1480,2026,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,1.1411771e-08,99999.0,2e-08,,,99999.0,,2.3105357e-08,0.0002,
1481,2026,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0005
1482,2026,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0005,0.0005,,,,,
1483,2026,T5CARBIDE_PRODIPPU,,,99999.0,,,,5e-08,5e-08,,,2.8529428e-08,99999.0,5e-08,,,99999.0,,5.7763392e-08,0.0005,
1484,2026,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0168
1485,2026,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0168,0.0168,,,,,
1486,2026,T5CARBONATEIPPU,,,99999.0,,,,1.68e-06,1.68e-06,,,9.5858878e-07,99999.0,1.68e-06,,,99999.0,,1.94085e-06,0.0168,
1487,2026,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.2053
1488,2026,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.2053,2.2053,,,,,
1489,2026,T5CEM_PRODIND,,,99999.0,,,,0.00022053,0.00022053,,,0.0001258319,99999.0,0.00022053,,,99999.0,,0.00025477122,2.2053,
1490,2026,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
1491,2026,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
1492,2026,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,3.4235314e-08,99999.0,6e-08,,,99999.0,,6.9316071e-08,0.0006,
1493,2026,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
1494,2026,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
1495,2026,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,1.1411771e-07,99999.0,2e-07,,,99999.0,,2.3105357e-07,0.002,
1496,2026,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0279,0.0279,,,,,
1497,2026,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0279
1498,2026,T5GLASS_PRODIPPU,,,99999.0,,,,2.79e-06,2.79e-06,,,1.5919421e-06,99999.0,2.79e-06,,,99999.0,,3.2231973e-06,0.0279,
1499,2026,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0022,0.0022,,,,,
1500,2026,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0022
1501,2026,T5LIME_PRODIPPU,,,99999.0,,,,2.2e-07,2.2e-07,,,1.2552948e-07,99999.0,2.2e-07,,,99999.0,,2.5415893e-07,0.0022,
1502,2026,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0003,0.0003,,,,,
1503,2026,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0003
1504,2026,T5LUBRI_GREASEIPPU,,,99999.0,,,,3e-08,3e-08,,,1.7117657e-08,99999.0,3e-08,,,99999.0,,3.4658035e-08,0.0003,
